# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Jan 05 11:23:39 EST 2022 [seed=1641399818326]
# -threads 32 ST11BeastTest.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2329000	-27764.5046730927	-527.400206243885	-27237.104466848814	2645.6515361442903	-628.6515361442903	8481.041236853955	144.79453943011694	0.568594751143574	2.2917408215775064	0.2788952165707066	0.21968721347246067	2.1239807393566417	0.5171012578791163	25.60298364559191	1.561446620840381E-4	1.561446620840381E-4	-27237.104466848814	0.0	-333.1383054536808
2330000	-27762.360751957964	-522.9134218570603	-27239.447330100902	2612.5363540340695	-595.5363540340695	8335.224586697312	146.8124468969888	0.568594751143574	2.294299208350427	0.23812719194572138	0.21968721347246067	2.162190377208706	0.5171012578791163	25.60298364559191	1.5784207288589323E-4	1.5784207288589325E-4	-27239.447330100902	0.0	-326.6281563589847
2331000	-27764.991596884603	-521.8472538109199	-27243.144343073684	2566.6180973404653	-549.6180973404653	8208.982463401542	159.34689722744014	0.5214719555336363	2.3235802419491107	0.2732531482552927	0.21968721347246067	2.162190377208706	0.4998170635807993	26.292668296422818	1.7150064955386997E-4	1.7150064955386991E-4	-27243.144343073684	0.0	-311.50684521112424
2332000	-27765.664187259048	-514.5626349393854	-27251.101552319662	2694.5606214901586	-677.5606214901586	8408.294495596863	154.89965249982137	0.49796657314124115	2.3453202573020664	0.2732531482552927	0.21968721347246067	2.162190377208706	0.5015824306202389	25.137748932035414	1.5970702508888023E-4	1.5970702508888023E-4	-27251.101552319662	0.0	-311.09190976669504
2333000	-27763.178774460095	-511.6702129245089	-27251.508561535586	2589.4610594100095	-572.4610594100095	8168.9440505236735	156.63925631128606	0.545806004172076	2.3278318535601055	0.22541371722445785	0.21968721347246067	2.1711106003995453	0.5101506111713605	25.415943133243605	1.6901109707618704E-4	1.690110970761871E-4	-27251.508561535586	0.0	-305.82296587313374
2334000	-27766.93200378729	-518.6859356000905	-27248.2460681872	2645.264129041488	-628.2641290414881	8328.61121376378	167.29868321209614	0.5527036517177786	2.3278318535601055	0.22541371722445785	0.21278956592675816	2.1711106003995453	0.5101506111713605	25.843013259479324	1.592573518111134E-4	1.5925735181111336E-4	-27248.2460681872	0.0	-301.4187710178185
2335000	-27768.77928684568	-505.25960560158353	-27263.5196812441	2535.322422162635	-518.3224221626351	7988.848388115173	151.47998583073024	0.5527036517177786	2.3278318535601055	0.2208772569987435	0.21204853568848991	2.1718516306378137	0.5146870713970748	24.81406625554896	1.713442321725464E-4	1.7134423217254638E-4	-27263.5196812441	0.0	-305.7691802659207
2336000	-27760.720840257316	-511.7869552246662	-27248.93388503265	2628.336335749065	-611.3363357490648	8182.661949490877	141.78477615904788	0.5527036517177786	2.3278318535601055	0.2208772569987435	0.21204853568848991	2.1718516306378137	0.5146870713970748	25.940980525709936	1.6744986199626033E-4	1.6744986199626033E-4	-27248.93388503265	0.0	-319.7600492557687
2337000	-27764.60420192801	-501.57396829601925	-27263.03023363199	2568.595062182328	-551.5950621823281	7919.408992138935	144.95177312763735	0.5556561429954692	2.3278318535601055	0.22955493642998992	0.21204853568848991	2.1718516306378137	0.5030569006881378	25.940980525709936	1.755141418986004E-4	1.7551414189860036E-4	-27263.03023363199	0.0	-306.3204144072749
2338000	-27763.03910917674	-505.6412609107723	-27257.39784826597	2514.4912934831273	-497.49129348312727	7843.515972622651	133.43776528473197	0.575237772213259	2.261575605712294	0.23214490481298003	0.19681849631807063	2.231166320255264	0.5030569006881378	24.447146303212985	1.6774409240685512E-4	1.677440924068551E-4	-27257.39784826597	0.0	-324.9814734557139
2339000	-27767.967353083066	-513.8012886622421	-27254.166064420824	2686.0378807381094	-669.0378807381094	8344.872062024466	164.07476302596373	0.575237772213259	2.277011641129185	0.23214490481298003	0.19681849631807063	2.215730284838373	0.5030569006881378	23.414066801516526	1.5743238774572205E-4	1.5743238774572202E-4	-27254.166064420824	0.0	-304.63531455470087
2340000	-27762.35066585917	-514.5248553414352	-27247.825810517734	2643.2103990923015	-626.2103990923015	8286.731501051036	146.63856705468032	0.575237772213259	2.277011641129185	0.23214490481298003	0.21091347874928168	2.215730284838373	0.48896191825692675	24.3575986845598	1.6448587268329428E-4	1.6448587268329428E-4	-27247.825810517734	0.0	-320.8333062062011
2341000	-27765.358483834443	-512.6426848299384	-27252.715799004505	2714.7404907006376	-697.7404907006376	8424.131504464247	152.41259633220312	0.575237772213259	2.277011641129185	0.23214490481298003	0.21091347874928168	2.215730284838373	0.48896191825692675	24.3575986845598	1.6589111795910943E-4	1.658911179591095E-4	-27252.715799004505	0.0	-313.1466369832185
2342000	-27769.164841916398	-513.4813022469727	-27255.683539669426	2495.9123750008253	-478.91237500082525	7901.432693766811	132.95880032621156	0.575237772213259	2.2665309488071173	0.29699648468175427	0.1813676785046136	2.123391524340348	0.5564755914529141	25.8205713613544	1.6770047318132378E-4	1.677004731813238E-4	-27255.683539669426	0.0	-330.5480675832562
2343000	-27766.93085412732	-509.85210407891674	-27257.078750048404	2540.3243256107207	-523.3243256107207	8060.178994898917	152.3371068410561	0.5366687003768589	2.2361154497414315	0.24480549879876232	0.19694921512302216	2.228985544507017	0.5564755914529141	22.379028906027667	1.694832396428902E-4	1.6948323964289025E-4	-27257.078750048404	0.0	-314.3873151229346
2344000	-27761.039624866247	-512.3683386860971	-27248.67128618015	2516.5175141137843	-499.5175141137843	7987.951687302255	154.41077804868422	0.5366687003768589	2.306823117378433	0.24480549879876232	0.19694921512302216	2.1582778768700157	0.5564755914529141	25.237242568200216	1.6676633925491948E-4	1.6676633925491943E-4	-27248.67128618015	0.0	-309.15097447403076
2345000	-27773.86571598231	-520.828278995501	-27253.037436986808	2607.0824548616133	-590.0824548616133	8306.299446484814	146.36168069638634	0.5198483048444584	2.213632878333394	0.24480549879876232	0.2137696106554226	2.2514681159150545	0.5564755914529141	25.70143746776693	1.6686942220020656E-4	1.668694222002066E-4	-27253.037436986808	0.0	-324.6969073543609
2346000	-27764.66913416138	-519.0237149303325	-27245.64541923105	2509.3023963399264	-492.3023963399264	8080.850116259122	152.2340760886542	0.49836502870128235	2.213632878333394	0.26628877494193837	0.2137696106554226	2.2514681159150545	0.5564755914529141	25.855215778448844	1.6292532868242743E-4	1.6292532868242746E-4	-27245.64541923105	0.0	-316.7800847520912
2347000	-27759.914694649957	-516.678971726675	-27243.23572292328	2565.256943278933	-548.2569432789328	8149.102843234688	157.38462864316242	0.5412534660010095	2.2394473636705055	0.26628877494193837	0.2094665527046313	2.182765193278216	0.5607786494037055	25.535053926886647	1.6821144941548533E-4	1.6821144941548527E-4	-27243.23572292328	0.0	-309.8591559252455
2348000	-27764.29578270834	-515.9036472545804	-27248.39213545376	2442.366680949344	-425.36668094934384	7875.060079675985	155.85318574756397	0.5648129730573332	2.2394473636705055	0.30657812109671434	0.2094665527046313	2.1592056862218922	0.5204893032489295	25.535053926886647	1.6983259551437495E-4	1.6983259551437503E-4	-27248.39213545376	0.0	-310.62670564082947
2349000	-27763.999341575487	-517.4185122020673	-27246.58082937342	2506.722471058166	-489.72247105816587	8064.418898665612	149.40915143901654	0.5648129730573332	2.2394473636705055	0.30657812109671434	0.2094665527046313	2.1592056862218922	0.5204893032489295	25.535053926886647	1.6781562294145027E-4	1.6781562294145027E-4	-27246.58082937342	0.0	-318.5875653930208
2350000	-27760.543491834076	-521.8935223697715	-27238.649969464306	2565.221072650545	-548.221072650545	8176.3656313818765	137.76225715711428	0.5461862842732561	2.2223225214387714	0.30657812109671434	0.2094665527046313	2.2225438202406984	0.49290270024593447	26.298945580278243	1.5981334921956144E-4	1.598133492195615E-4	-27238.649969464306	0.0	-333.2596523525665
2351000	-27768.429936823362	-522.2501549495871	-27246.179781873776	2743.979246039772	-726.9792460397721	8636.670914950186	169.55359876256637	0.5453277804711641	2.2223225214387714	0.3074366248988063	0.2094665527046313	2.2225438202406984	0.49290270024593447	22.457698782254823	1.6073625325336161E-4	1.6073625325336156E-4	-27246.179781873776	0.0	-309.4504087600138
2352000	-27760.780317952976	-508.6729337054911	-27252.107384247487	2680.2460541235737	-663.2460541235737	8389.150930608976	152.00541584377075	0.5453277804711641	2.235142821357158	0.3074366248988063	0.2094665527046313	2.209723520322312	0.49290270024593447	20.402974243340626	1.6411628199976342E-4	1.6411628199976342E-4	-27252.107384247487	0.0	-317.5173052498213
2353000	-27759.87795126552	-512.7136937224179	-27247.164257543103	2582.035308708133	-565.035308708133	8155.304535330329	142.9293905017407	0.5306566167385902	2.274139888530717	0.2994201154705436	0.2094665527046313	2.1934141263095897	0.49290270024593447	24.527464152872685	1.6153574852985185E-4	1.6153574852985188E-4	-27247.164257543103	0.0	-322.4383228296961
2354000	-27765.17412508027	-513.5465267533392	-27251.62759832693	2474.3415133948474	-457.3415133948474	7876.002153517351	162.46263728986298	0.5306566167385902	2.1899392568926515	0.38362074710860894	0.2094665527046313	2.1934141263095897	0.49290270024593447	25.711489280670552	1.6909825466783612E-4	1.6909825466783607E-4	-27251.62759832693	0.0	-301.31511301767557
2355000	-27771.257859410944	-529.0770264910843	-27242.18083291986	2504.9821031497504	-487.9821031497504	8017.010028080941	160.86753274237546	0.5367760725125517	2.1899392568926515	0.38362074710860894	0.2094665527046313	2.1934141263095897	0.48678324447197296	31.184891596423093	1.6933704473236956E-4	1.6933704473236965E-4	-27242.18083291986	0.0	-307.47632108451586
2356000	-27775.428807133238	-535.6314876660749	-27239.79731946716	2627.2650545405113	-610.2650545405113	8356.191500804243	160.86753274237546	0.5350452851665735	2.3154406755707178	0.3021937498395962	0.2094665527046313	2.1510704922465145	0.48678324447197296	31.115892236136187	1.5936972463719283E-4	1.5936972463719286E-4	-27239.79731946716	0.0	-314.2456845696324
2357000	-27762.081928513584	-514.3535055960351	-27247.72842291755	2492.8184261411325	-475.8184261411325	8026.056493094642	155.78676769588594	0.5544571249444483	2.3154406755707178	0.2827819100617214	0.2094665527046313	2.1510704922465145	0.48678324447197296	22.784651126718412	1.6552398361550894E-4	1.65523983615509E-4	-27247.72842291755	0.0	-314.6750694919635
2358000	-27765.136773735536	-521.2104395555396	-27243.926334179996	2488.8421582176943	-471.8421582176943	7973.440778217122	159.74668331567761	0.5544571249444483	2.3154406755707178	0.27951153872293194	0.2094665527046313	2.1510704922465145	0.4900536158107624	27.598207016207244	1.6948641692217782E-4	1.6948641692217788E-4	-27243.926334179996	0.0	-307.9069740472366
2359000	-27769.515595634242	-528.6185924130125	-27240.89700322123	2718.651837293064	-701.6518372930641	8593.92266229214	161.4353695119081	0.5544571249444483	2.2903847407097846	0.27951153872293194	0.2094665527046313	2.1761264271074476	0.4900536158107624	26.3225219235372	1.6004237430349558E-4	1.6004237430349545E-4	-27240.89700322123	0.0	-316.21994568356394
2360000	-27770.71651697943	-532.2651509039117	-27238.45136607552	2853.4884618519436	-836.4884618519436	9046.258123878124	163.88834062935757	0.5733974172325194	2.2903847407097846	0.27951153872293194	0.19052626041656026	2.1618160410650535	0.5043640018531567	23.50855015005502	1.4991585273317368E-4	1.4991585273317365E-4	-27238.45136607552	0.0	-323.11902108255515
2361000	-27772.881763942576	-541.6778811967354	-27231.203882745842	2835.1616453340557	-818.1616453340557	9118.88855720205	160.856739706834	0.5733974172325194	2.324680237595815	0.24916497914513483	0.19052626041656026	2.1578671037568204	0.5043640018531567	25.341368857394254	1.4992137191733584E-4	1.4992137191733587E-4	-27231.203882745842	0.0	-331.8907560551323
2362000	-27770.26503191087	-521.738584534115	-27248.526447376753	2701.5645761574856	-684.5645761574856	8495.137128317414	143.86394988632546	0.5733974172325194	2.324680237595815	0.2235271825201851	0.21616405704150995	2.1578671037568204	0.5043640018531567	24.613877371146213	1.5722861479303889E-4	1.572286147930389E-4	-27248.526447376753	0.0	-330.3714478488959
2363000	-27764.816756488184	-519.3598551022501	-27245.456901385933	2563.6611848479206	-546.6611848479206	8180.780816827886	146.0638102353368	0.5491739887520015	2.324680237595815	0.2235271825201851	0.23497956040694534	2.1677994459818914	0.4998395847431681	24.701313752699715	1.6425450146589468E-4	1.6425450146589468E-4	-27245.456901385933	0.0	-325.5692226391091
2364000	-27769.69982950348	-525.0570647578661	-27244.642764745615	2727.34972305637	-710.3497230563698	8612.050469416263	161.38717220059763	0.5491739887520015	2.324680237595815	0.2235271825201851	0.23497956040694534	2.1677994459818914	0.4998395847431681	25.08252811458348	1.570030056007572E-4	1.5700300560075718E-4	-27244.642764745615	0.0	-315.2205173490132
2365000	-27772.981574891084	-532.7367218304626	-27240.244853060623	2610.393261627726	-593.3932616277261	8376.060886689038	154.60784270473042	0.5491739887520015	2.1394936722700857	0.2770748153222398	0.23497956040694534	2.2972799768638854	0.5019979863848489	29.283064468249194	1.5773000575754827E-4	1.5773000575754822E-4	-27240.244853060623	0.0	-321.29319063884554
2366000	-27771.16084393157	-509.54438897886945	-27261.616454952702	2722.986345882343	-705.9863458823429	8470.506930214122	156.76594702149853	0.5837181112990962	2.1394936722700857	0.26266071035430133	0.23497956040694534	2.2972799768638854	0.48186796880569277	20.692306710986944	1.6049729318129248E-4	1.6049729318129248E-4	-27261.616454952702	0.0	-313.08284182457874
2367000	-27771.81393842395	-507.5751474161611	-27264.23879100779	2635.848682903974	-618.8486829039739	8177.113506710653	150.0729818656449	0.49130072185091067	2.290220377849543	0.23792234997066042	0.23497956040694534	2.2389706607326136	0.5066063291893337	23.06284372491123	1.6882256106914747E-4	1.688225610691475E-4	-27264.23879100779	0.0	-313.0015924336938
2368000	-27765.074900575673	-524.9300759602293	-27240.144824615443	2754.1305532290953	-737.1305532290953	8581.43174452325	149.35576473072024	0.5078035974260618	2.290220377849543	0.26879306433879263	0.18760597046366195	2.2389706607326136	0.5066063291893337	26.662003907097404	1.6005191609787811E-4	1.6005191609787814E-4	-27240.144824615443	0.0	-323.9332301710503
2369000	-27767.184047847335	-540.1375325183305	-27227.046515329006	2721.6953503613445	-704.6953503613445	8634.773828689062	166.1664936660155	0.5078035974260618	2.2699980994679105	0.26879306433879263	0.18760597046366195	2.259192939114246	0.5066063291893337	30.27334323869448	1.5641880172205996E-4	1.5641880172206002E-4	-27227.046515329006	0.0	-315.1446917243157
2370000	-27768.142540203105	-533.9055372611042	-27234.237002942	2844.8880625491142	-827.8880625491142	8986.183146075013	159.71835532566428	0.4995832888186559	2.2699980994679105	0.28626491510913543	0.18760597046366195	2.2499413969513093	0.5066063291893337	26.091557788742644	1.530926214200068E-4	1.530926214200069E-4	-27234.237002942	0.0	-323.73002064955415
2371000	-27769.17631014684	-516.9431179635392	-27252.2331921833	2634.4983841360513	-617.4983841360513	8383.953400324814	156.59903990298312	0.49486587734189297	2.2747155109446733	0.28626491510913543	0.18760597046366195	2.2499413969513093	0.5066063291893337	23.30518751084205	1.580926090100863E-4	1.5809260901008623E-4	-27252.2331921833	0.0	-315.4591813431795
2372000	-27770.671826890066	-507.6307649156157	-27263.04106197445	2679.5415523294123	-662.5415523294123	8350.445782756477	166.75558639889422	0.49486587734189297	2.2747155109446733	0.28626491510913543	0.18760597046366195	2.2468134974840868	0.5097342286565563	21.89274013365225	1.6696189429303454E-4	1.6696189429303457E-4	-27263.04106197445	0.0	-298.7171167450194
2373000	-27772.186980350325	-515.7215195626761	-27256.465460787647	2586.136840199823	-569.1368401998229	8292.280167510975	152.08060897335454	0.5800952848420446	2.2747155109446733	0.28626491510913543	0.19368880080865583	2.155501259638941	0.5097342286565563	23.802988552409	1.6173932179759317E-4	1.6173932179759312E-4	-27256.465460787647	0.0	-317.72776533128564
2374000	-27768.08016385896	-507.694474070752	-27260.385689788207	2543.7673643582057	-526.7673643582057	8017.259198156763	153.23393955678068	0.5386341553212174	2.283496618359384	0.27748380769442454	0.2281137111376117	2.1210763493099853	0.5511953581773835	23.802988552409	1.7122038005726575E-4	1.7122038005726575E-4	-27260.385689788207	0.0	-308.4705118851555
